Order_ID,Customer_ID,age,Driver_ID,Restaurant_ID,Restaurant_Name,Restaurant_Branch,City,Order_Date,food_type,Order_Value,Delivery_Fee,Discount,Final_Amount,Payment_mode,Segment,Rating,Category
O186,C1159,37,D929,R331,"Biryani House","Bangalore B7",Bangalore,2023-10-20,Non-Veg,347,26,46,327,UPI,Occasional,4,"Casual Dining"
O187,C1195,28,D553,R292,"Pizza Hut","Delhi B4",Delhi,2023-09-28,Veg,984,21,23,982,Cash,Premium,3.2,"Casual Dining"
O188,C997,33,D801,R387,KFC,"Pune B7",Pune,2023-07-09,Non-Veg,575,49,76,548,UPI,Premium,3.1,"Casual Dining"
O189,C1796,40,D506,R22,"Biryani House","Mumbai B4",Mumbai,2024-07-24,Veg,418,20,142,296,UPI,Regular,4.5,Cafe
O190,C174,36,D387,R180,KFC,"Mumbai B2",Mumbai,2024-03-15,Non-Veg,901,35,117,819,UPI,Regular,3.2,"Casual Dining"
O191,C1477,27,D301,R169,KFC,"Mumbai B10",Mumbai,2023-07-04,Non-Veg,798,48,138,708,Cash,Occasional,3.5,"Fast Food"
O192,C816,50,D97,R173,KFC,"Mumbai B10",Mumbai,2023-07-18,Veg,395,36,112,319,UPI,Regular,4.6,"Fast Food"
O193,C1843,28,D445,R39,KFC,"Mumbai B7",Mumbai,2023-11-23,Veg,675,35,47,663,Cash,Premium,4.7,"Casual Dining"
O194,C1442,32,D59,R337,KFC,"Bangalore B8",Bangalore,2023-11-05,Veg,421,40,88,373,Cash,Occasional,3.4,"Fast Food"
O195,C343,40,D369,R198,"Pizza Hut","Mumbai B6",Mumbai,2024-01-08,Veg,389,32,39,382,UPI,Premium,4.6,"Fast Food"
O196,C1756,27,D137,R150,"Pizza Hut","Hyderabad B2",Hyderabad,2023-06-14,Veg,471,21,12,480,Cash,Premium,4.7,"Casual Dining"
O197,C1537,30,D338,R309,McDonalds,"Hyderabad B6",Hyderabad,2023-11-19,Veg,724,58,52,730,Cash,Occasional,3.4,Cafe
O198,C241,27,D476,R337,KFC,"Bangalore B8",Bangalore,2023-06-06,Non-Veg,391,28,88,331,UPI,Premium,4.8,"Fast Food"
O199,C397,36,D714,R29,Dominos,"Hyderabad B2",Hyderabad,2023-09-29,Veg,634,23,20,637,Card,Regular,3.2,"Fast Food"
O200,C148,29,D271,R57,KFC,"Pune B2",Pune,2024-01-01,Veg,974,32,106,900,Cash,Premium,3.6,"Casual Dining"
O201,C1995,32,D442,R111,Dominos,"Delhi B7",Delhi,2023-10-03,Veg,695,33,102,626,Cash,Occasional,4.5,"Casual Dining"
O202,C1592,36,D211,R116,Dominos,"Delhi B9",Delhi,2023-10-14,Veg,963,55,67,951,UPI,Regular,3.8,"Fast Food"
O203,C785,35,D359,R349,"Pizza Hut","Bangalore B10",Bangalore,2023-11-21,Non-Veg,890,59,56,893,Cash,Premium,3.9,Cafe
O204,C1325,25,D152,R84,"Biryani House","Bangalore B8",Bangalore,2023-06-24,Veg,230,52,129,153,UPI,Premium,5,Cafe
O205,C220,33,D878,R273,McDonalds,"Mumbai B9",Mumbai,2024-01-09,Veg,472,28,23,477,UPI,Occasional,3.1,"Fast Food"
O206,C472,38,D829,R227,McDonalds,"Hyderabad B4",Hyderabad,2024-08-04,Non-Veg,725,24,43,706,Cash,Premium,4.5,"Casual Dining"
O207,C868,40,D694,R8,"Biryani House","Delhi B3",Delhi,2024-02-11,Veg,549,38,113,474,UPI,Occasional,3.4,"Casual Dining"
O208,C1839,29,D833,R258,KFC,"Bangalore B3",Bangalore,2023-07-11,Non-Veg,839,48,14,873,Cash,Premium,3.9,"Fast Food"
O209,C1332,61,D442,R391,McDonalds,"Delhi B5",Delhi,2023-06-05,Veg,924,58,88,894,UPI,Regular,4.5,"Casual Dining"
O210,C1889,53,D483,R148,"Pizza Hut","Delhi B2",Delhi,2023-09-17,Veg,771,59,112,718,UPI,Occasional,4.6,"Casual Dining"
O211,C1578,51,D516,R43,"Pizza Hut","Hyderabad B5",Hyderabad,2023-05-20,Non-Veg,880,26,73,833,UPI,Occasional,4.8,"Fast Food"
O212,C445,64,D700,R333,Dominos,"Pune B1",Pune,2023-12-31,Non-Veg,509,40,55,494,UPI,Premium,4.9,"Fast Food"
O213,C1121,35,D375,R294,"Biryani House","Hyderabad B1",Hyderabad,2024-01-28,Veg,844,30,42,832,Cash,Regular,3.7,"Casual Dining"
O214,C705,27,D77,R65,"Pizza Hut","Bangalore B6",Bangalore,2023-10-06,Veg,859,29,50,838,UPI,Regular,4.1,"Fast Food"
O215,C1669,26,D945,R333,Dominos,"Pune B1",Pune,2023-11-16,Non-Veg,593,46,111,528,UPI,Premium,3.1,"Fast Food"
O216,C2000,34,D747,R207,"Biryani House","Hyderabad B1",Hyderabad,2023-11-18,Veg,263,57,123,197,UPI,Premium,3.3,"Fast Food"
O217,C959,29,D838,R61,"Pizza Hut","Mumbai B6",Mumbai,2023-09-29,Veg,721,57,12,766,Cash,Occasional,4.2,"Fast Food"
O218,C478,30,D792,R304,McDonalds,"Delhi B1",Delhi,2023-12-02,Non-Veg,863,32,113,782,UPI,Regular,4,Cafe
O219,C1606,25,D61,R390,"Pizza Hut","Mumbai B6",Mumbai,2024-02-15,Veg,951,35,138,848,UPI,Regular,3.1,"Casual Dining"
O220,C1702,38,D718,R267,"Biryani House","Bangalore B9",Bangalore,2023-10-10,Non-Veg,862,52,134,780,UPI,Occasional,4.9,"Casual Dining"
O221,C1250,27,D674,R285,"Pizza Hut","Hyderabad B9",Hyderabad,2023-10-01,Veg,837,31,130,738,UPI,Regular,3.2,"Fast Food"
O222,C1151,37,D197,R155,KFC,"Delhi B5",Delhi,2023-08-28,Veg,749,20,30,739,Cash,Occasional,3.6,"Fast Food"
O223,C1594,27,D928,R232,Dominos,"Mumbai B9",Mumbai,2024-05-11,Veg,964,60,75,949,UPI,Regular,4.6,Cafe
O224,C63,36,D869,R156,Dominos,"Delhi B5",Delhi,2023-08-23,Veg,390,30,102,318,UPI,Regular,4.8,Cafe
O225,C1287,27,D664,R382,McDonalds,"Mumbai B8",Mumbai,2023-07-17,Non-Veg,230,28,126,132,UPI,Regular,4.9,Cafe
O226,C1710,29,D204,R297,KFC,"Bangalore B3",Bangalore,2023-12-03,Non-Veg,447,20,47,420,UPI,Occasional,4.2,Cafe
O227,C1716,38,D525,R17,"Biryani House","Delhi B10",Delhi,2023-05-27,Veg,582,37,65,554,Card,Regular,4.7,Cafe
O228,C936,35,D878,R317,KFC,"Mumbai B6",Mumbai,2023-12-31,Non-Veg,509,54,105,458,UPI,Occasional,3.1,"Casual Dining"
O229,C280,39,D468,R385,"Biryani House","Hyderabad B4",Hyderabad,2023-02-04,Veg,831,45,30,846,Cash,Premium,3.5,"Casual Dining"
O230,C1117,32,D761,R336,"Biryani House","Bangalore B9",Bangalore,2024-03-24,Veg,979,46,119,906,Cash,Regular,3.7,"Fast Food"
O231,C755,54,D455,R303,"Pizza Hut","Delhi B3",Delhi,2023-05-01,Non-Veg,739,21,46,714,UPI,Occasional,4.3,"Casual Dining"
O232,C17,36,D47,R349,"Pizza Hut","Bangalore B10",Bangalore,2023-07-11,Non-Veg,352,34,37,349,Cash,Premium,4.5,Cafe
O233,C889,58,D337,R130,Dominos,"Delhi B3",Delhi,2023-11-27,Non-Veg,946,43,115,874,UPI,Premium,4.1,"Casual Dining"
O234,C426,26,D593,R292,"Pizza Hut","Delhi B4",Delhi,2023-12-16,Veg,974,39,145,868,Cash,Occasional,3.1,"Casual Dining"
O235,C680,28,D631,R214,"Pizza Hut","Mumbai B3",Mumbai,2024-01-24,Veg,877,25,75,827,UPI,Occasional,4.3,"Fast Food"
O236,C881,35,D625,R101,Dominos,"Bangalore B7",Bangalore,2023-03-17,Non-Veg,294,60,123,231,Cash,Regular,3.3,"Fast Food"
O237,C1227,35,D779,R170,"Pizza Hut","Mumbai B3",Mumbai,2023-10-17,Veg,351,60,104,307,UPI,Occasional,3.3,Cafe
O238,C1751,27,D556,R53,KFC,"Hyderabad B5",Hyderabad,2023-10-23,Non-Veg,262,57,77,242,UPI,Occasional,3.7,"Fast Food"
O239,C682,37,D273,R303,"Pizza Hut","Delhi B3",Delhi,2023-08-09,Veg,370,58,58,370,Cash,Regular,4.2,"Casual Dining"
O240,C637,68,D1000,R139,KFC,"Mumbai B6",Mumbai,2023-03-31,Veg,567,52,13,606,Card,Occasional,4.8,"Casual Dining"
O241,C44,34,D642,R144,KFC,"Bangalore B5",Bangalore,2023-09-03,Veg,451,23,1,473,UPI,Premium,4.8,"Casual Dining"
O242,C153,26,D277,R331,"Biryani House","Bangalore B7",Bangalore,2024-03-23,Non-Veg,803,36,115,724,Cash,Premium,3.8,"Casual Dining"
O243,C35,33,D487,R312,KFC,"Hyderabad B7",Hyderabad,2024-03-13,Non-Veg,540,55,130,465,UPI,Occasional,3.6,"Casual Dining"
O244,C1647,25,D649,R209,"Biryani House","Hyderabad B1",Hyderabad,2023-12-23,Non-Veg,925,25,47,903,Cash,Occasional,4.6,"Casual Dining"
O245,C43,25,D358,R185,Dominos,"Pune B4",Pune,2023-06-24,Non-Veg,631,44,134,541,Cash,Premium,3.7,"Casual Dining"
O246,C39,35,D343,R158,"Biryani House","Delhi B8",Delhi,2023-06-09,Non-Veg,872,34,21,885,Cash,Regular,4.7,"Fast Food"
O247,C1660,27,D610,R248,McDonalds,"Pune B1",Pune,2023-09-12,Non-Veg,648,38,130,556,UPI,Premium,5,"Casual Dining"
O248,C735,36,D939,R217,"Pizza Hut","Mumbai B4",Mumbai,2024-06-16,Non-Veg,648,25,17,656,Cash,Occasional,3.1,"Fast Food"
O249,C986,33,D635,R6,Dominos,"Mumbai B4",Mumbai,2024-09-30,Veg,878,29,70,837,Cash,Premium,4.5,Cafe
O250,C1969,57,D623,R38,McDonalds,"Bangalore B5",Bangalore,2023-10-29,Non-Veg,248,29,61,216,UPI,Premium,3.7,"Casual Dining"
O251,C832,28,D69,R345,KFC,"Mumbai B2",Mumbai,2024-01-18,Veg,775,27,72,730,UPI,Regular,4.7,Cafe
O252,C1794,28,D38,R247,"Biryani House","Mumbai B8",Mumbai,2023-12-16,Non-Veg,826,22,97,751,Cash,Premium,4.1,Cafe
O253,C1999,35,D312,R364,"Pizza Hut","Bangalore B5",Bangalore,2023-09-21,Non-Veg,560,60,58,562,Cash,Occasional,3.5,Cafe
O254,C998,43,D209,R19,McDonalds,"Mumbai B2",Mumbai,2024-01-22,Non-Veg,916,56,47,925,UPI,Premium,3.5,"Fast Food"
O255,C1297,32,D203,R126,KFC,"Hyderabad B6",Hyderabad,2023-04-21,Non-Veg,570,24,80,514,Cash,Premium,4.1,"Fast Food"
O256,C187,30,D292,R101,Dominos,"Bangalore B7",Bangalore,2023-05-12,Non-Veg,264,53,76,241,Cash,Premium,4.7,"Fast Food"
O257,C161,45,D803,R258,KFC,"Bangalore B3",Bangalore,2024-01-19,Non-Veg,750,31,126,655,Cash,Premium,4,"Fast Food"
O258,C1137,25,D823,R353,"Biryani House","Pune B2",Pune,2024-01-10,Non-Veg,750,39,44,745,UPI,Premium,3.7,"Casual Dining"
O259,C15,33,D723,R388,Dominos,"Mumbai B9",Mumbai,2023-07-16,Veg,577,49,81,545,UPI,Regular,3.2,"Casual Dining"
O260,C416,29,D504,R258,KFC,"Bangalore B3",Bangalore,2023-10-06,Veg,759,40,76,723,Cash,Regular,3,"Fast Food"
O261,C1770,56,D633,R37,Dominos,"Hyderabad B4",Hyderabad,2024-10-21,Veg,431,31,31,431,UPI,Premium,3.9,"Casual Dining"
O262,C1633,28,D444,R192,Dominos,"Bangalore B9",Bangalore,2024-06-16,Non-Veg,743,20,124,639,Cash,Regular,4.7,"Fast Food"
O263,C10,38,D578,R138,"Pizza Hut","Hyderabad B5",Hyderabad,2023-12-11,Veg,692,25,0,717,UPI,Premium,3,"Fast Food"
O264,C862,34,D254,R75,Dominos,"Pune B10",Pune,2023-08-19,Non-Veg,345,26,37,334,UPI,Regular,3.5,Cafe
O265,C971,32,D28,R241,"Pizza Hut","Pune B5",Pune,2024-06-18,Non-Veg,361,46,125,282,UPI,Premium,4,Cafe
O266,C175,40,D900,R234,"Biryani House","Delhi B2",Delhi,2023-05-27,Non-Veg,782,26,35,773,UPI,Premium,4.4,"Fast Food"
O267,C1522,35,D853,R319,Dominos,"Pune B10",Pune,2023-11-30,Non-Veg,646,39,65,620,UPI,Regular,4.4,"Fast Food"
O268,C814,25,D728,R181,"Biryani House","Hyderabad B9",Hyderabad,2024-04-25,Non-Veg,524,25,119,430,Cash,Occasional,3.1,"Casual Dining"
O269,C1611,30,D386,R122,"Pizza Hut","Bangalore B5",Bangalore,2024-09-03,Veg,322,45,29,338,UPI,Premium,4.4,"Fast Food"
O270,C800,29,D624,R115,Dominos,"Pune B10",Pune,2024-03-30,Veg,260,60,111,209,UPI,Regular,3.5,"Casual Dining"
O271,C1175,33,D806,R297,KFC,"Bangalore B3",Bangalore,2023-03-25,Veg,360,43,122,281,UPI,Premium,4.8,Cafe
O272,C850,35,D550,R176,"Biryani House","Mumbai B2",Mumbai,2024-01-03,Non-Veg,347,34,27,354,Cash,Premium,5,"Casual Dining"
O273,C842,31,D953,R54,"Pizza Hut","Delhi B4",Delhi,2023-08-26,Non-Veg,685,47,104,628,UPI,Occasional,3.3,"Casual Dining"
O274,C1795,40,D875,R329,"Biryani House","Mumbai B1",Mumbai,2024-01-02,Non-Veg,372,23,39,356,UPI,Occasional,4.2,Cafe
O275,C1629,35,D6,R41,McDonalds,"Mumbai B6",Mumbai,2023-06-13,Veg,592,33,32,593,UPI,Regular,3.2,Cafe
O276,C628,30,D249,R382,McDonalds,"Mumbai B8",Mumbai,2023-11-28,Non-Veg,434,33,96,371,UPI,Premium,4.8,Cafe
O277,C1540,33,D234,R243,KFC,"Bangalore B10",Bangalore,2024-02-20,Non-Veg,828,37,4,861,Cash,Regular,4.3,"Fast Food"
O278,C447,66,D165,R94,"Pizza Hut","Mumbai B10",Mumbai,2024-04-10,Veg,324,34,101,257,UPI,Regular,4.9,"Fast Food"
O279,C1588,28,D405,R302,"Biryani House","Hyderabad B5",Hyderabad,2023-12-15,Non-Veg,592,58,134,516,Cash,Occasional,4.4,"Fast Food"
O280,C1341,32,D236,R276,"Pizza Hut","Hyderabad B9",Hyderabad,2023-07-10,Veg,471,32,93,410,UPI,Occasional,4.3,Cafe
O281,C211,44,D860,R90,McDonalds,"Pune B9",Pune,2023-07-29,Veg,454,44,60,438,UPI,Occasional,3.4,Cafe
O282,C393,27,D883,R26,KFC,"Delhi B4",Delhi,2023-09-15,Non-Veg,971,25,66,930,Cash,Regular,3.9,Cafe
O283,C1196,25,D677,R213,Dominos,"Mumbai B2",Mumbai,2023-08-21,Veg,473,22,131,364,Cash,Regular,4.2,Cafe
O284,C1723,35,D379,R191,McDonalds,"Hyderabad B2",Hyderabad,2023-03-28,Veg,435,29,61,403,Cash,Regular,4.9,Cafe
O285,C792,68,D287,R10,"Biryani House","Bangalore B7",Bangalore,2024-08-08,Non-Veg,362,56,5,413,UPI,Regular,3.7,Cafe
O286,C1191,26,D296,R131,KFC,"Pune B7",Pune,2023-09-28,Non-Veg,716,60,137,639,UPI,Occasional,3.9,Cafe
O287,C1802,34,D969,R258,KFC,"Bangalore B3",Bangalore,2024-05-09,Veg,537,60,130,467,Cash,Occasional,3.3,"Fast Food"
O288,C1614,40,D647,R190,KFC,"Hyderabad B5",Hyderabad,2024-01-22,Non-Veg,455,56,96,415,UPI,Regular,3.6,Cafe
O289,C1911,29,D732,R338,McDonalds,"Hyderabad B8",Hyderabad,2023-11-29,Veg,598,28,121,505,UPI,Premium,3.9,"Casual Dining"
O290,C483,64,D33,R5,KFC,"Delhi B4",Delhi,2023-11-07,Non-Veg,350,52,147,255,UPI,Premium,3.3,"Fast Food"
O291,C1834,25,D241,R250,McDonalds,"Delhi B8",Delhi,2024-05-03,Veg,550,53,10,593,UPI,Regular,4.8,"Fast Food"
O292,C1206,33,D261,R391,McDonalds,"Delhi B5",Delhi,2024-05-11,Non-Veg,612,52,142,522,UPI,Occasional,5,"Casual Dining"
O293,C1088,37,D526,R287,McDonalds,"Bangalore B10",Bangalore,2024-07-01,Veg,396,47,14,429,Cash,Occasional,4.9,Cafe
O294,C141,70,D975,R298,Dominos,"Pune B5",Pune,2023-03-20,Veg,676,48,57,667,UPI,Premium,3.5,"Casual Dining"
O295,C444,18,D387,R320,"Pizza Hut","Mumbai B2",Mumbai,2023-11-18,Non-Veg,606,52,117,541,UPI,Regular,3.2,Cafe
O296,C713,35,D500,R321,Dominos,"Pune B1",Pune,2024-05-27,Non-Veg,801,53,6,848,Cash,Occasional,3.8,"Casual Dining"
O297,C688,40,D319,R165,"Biryani House","Hyderabad B3",Hyderabad,2023-09-20,Non-Veg,880,20,105,795,Cash,Premium,4,"Casual Dining"
O298,C1688,29,D543,R385,"Biryani House","Hyderabad B4",Hyderabad,2023-12-11,Veg,457,26,128,355,UPI,Premium,4.7,"Casual Dining"
O299,C252,28,D314,R335,"Pizza Hut","Pune B6",Pune,2023-10-12,Veg,851,22,17,856,Cash,Regular,4.1,Cafe
O300,C1359,28,D141,R340,McDonalds,"Pune B3",Pune,2023-03-25,Veg,809,52,142,719,UPI,Premium,3.2,"Casual Dining"
O301,C1086,31,D663,R231,"Biryani House","Mumbai B7",Mumbai,2023-09-14,Non-Veg,797,20,67,750,Cash,Premium,3,"Casual Dining"
O302,C862,34,D263,R131,KFC,"Pune B7",Pune,2024-04-14,Non-Veg,369,32,65,336,UPI,Regular,3.8,Cafe
O303,C461,32,D465,R145,McDonalds,"Pune B4",Pune,2023-09-14,Non-Veg,612,31,141,502,UPI,Premium,4.3,"Fast Food"
O304,C1714,21,D278,R158,"Biryani House","Delhi B8",Delhi,2024-06-22,Veg,617,29,46,600,Cash,Occasional,4.2,"Fast Food"
O305,C618,35,D839,R259,"Pizza Hut","Delhi B6",Delhi,2024-02-26,Veg,259,47,85,221,UPI,Regular,4.7,"Casual Dining"
O306,C557,32,D954,R80,KFC,"Pune B10",Pune,2024-04-27,Non-Veg,759,26,110,675,UPI,Regular,4.9,"Fast Food"
O307,C1749,25,D369,R171,"Pizza Hut","Mumbai B10",Mumbai,2023-05-21,Non-Veg,390,31,35,386,Card,Occasional,4.6,Cafe
O308,C502,34,D609,R133,KFC,"Bangalore B9",Bangalore,2024-03-25,Veg,992,34,136,890,Cash,Regular,3,"Fast Food"
O309,C813,33,D471,R2,"Biryani House","Mumbai B4",Mumbai,2024-01-26,Veg,919,58,40,937,UPI,Occasional,4.3,Cafe
O310,C643,38,D765,R96,"Biryani House","Mumbai B4",Mumbai,2024-05-20,Veg,377,38,64,351,UPI,Occasional,5,"Casual Dining"
O311,C308,36,D673,R82,McDonalds,"Delhi B8",Delhi,2023-09-02,Veg,270,45,82,233,UPI,Premium,3.4,"Casual Dining"
O312,C1050,35,D682,R301,Dominos,"Mumbai B5",Mumbai,2024-01-03,Veg,495,52,86,461,UPI,Regular,3.2,Cafe
O313,C114,28,D685,R391,McDonalds,"Delhi B5",Delhi,2024-04-06,Non-Veg,758,56,12,802,Cash,Regular,4.8,"Casual Dining"
O314,C1037,39,D285,R201,KFC,"Hyderabad B8",Hyderabad,2023-11-18,Non-Veg,916,46,96,866,UPI,Occasional,4.7,Cafe
O315,C1441,32,D647,R32,"Pizza Hut","Hyderabad B4",Hyderabad,2024-03-03,Veg,629,50,3,676,UPI,Occasional,3.6,"Casual Dining"
O316,C267,30,D532,R270,KFC,"Delhi B2",Delhi,2024-02-17,Veg,879,52,138,793,UPI,Regular,3.4,Cafe
O317,C428,18,D375,R236,Dominos,"Hyderabad B9",Hyderabad,2024-04-25,Non-Veg,851,50,75,826,UPI,Occasional,3.7,"Fast Food"
O318,C200,32,D529,R186,"Pizza Hut","Delhi B5",Delhi,2023-12-30,Veg,765,51,146,670,UPI,Premium,3.2,Cafe
O319,C757,35,D123,R99,"Pizza Hut","Bangalore B6",Bangalore,2023-11-03,Veg,835,22,38,819,UPI,Regular,3.4,"Fast Food"
O320,C1528,34,D116,R137,McDonalds,"Mumbai B9",Mumbai,2023-03-06,Veg,202,35,34,203,UPI,Occasional,4.8,"Casual Dining"
O321,C4,32,D525,R87,KFC,"Delhi B7",Delhi,2023-09-26,Non-Veg,880,47,97,830,Cash,Regular,4.7,"Fast Food"
O322,C1699,56,D174,R127,KFC,"Pune B5",Pune,2023-04-20,Veg,264,20,82,202,Cash,Premium,4.2,"Fast Food"
O323,C1430,34,D373,R114,"Biryani House","Bangalore B2",Bangalore,2023-10-01,Veg,403,38,60,381,UPI,Premium,4.9,"Fast Food"
O324,C1759,27,D252,R41,McDonalds,"Mumbai B6",Mumbai,2023-07-15,Non-Veg,561,53,70,544,Cash,Regular,4.8,Cafe
O325,C923,36,D9,R198,"Pizza Hut","Mumbai B6",Mumbai,2023-09-26,Non-Veg,540,36,85,491,Cash,Regular,4.6,"Fast Food"
O326,C52,57,D411,R379,Dominos,"Pune B6",Pune,2023-10-13,Non-Veg,280,20,16,284,Cash,Occasional,3.5,"Fast Food"
O327,C168,36,D428,R106,Dominos,"Mumbai B10",Mumbai,2023-10-23,Veg,201,54,97,158,Cash,Occasional,3.4,"Fast Food"
O328,C1168,34,D976,R79,McDonalds,"Delhi B4",Delhi,2023-12-16,Non-Veg,479,47,146,380,Cash,Regular,4.3,Cafe
O329,C900,55,D211,R339,"Biryani House","Delhi B6",Delhi,2024-03-03,Non-Veg,541,45,117,469,Cash,Occasional,3.8,"Casual Dining"
O330,C464,37,D232,R82,McDonalds,"Delhi B8",Delhi,2023-04-18,Veg,232,42,31,243,Cash,Regular,3.8,"Casual Dining"
O331,C1852,33,D957,R309,McDonalds,"Hyderabad B6",Hyderabad,2023-07-24,Non-Veg,658,36,97,597,UPI,Occasional,4.8,Cafe
O332,C1481,40,D516,R195,"Pizza Hut","Hyderabad B9",Hyderabad,2023-10-26,Veg,827,58,16,869,UPI,Regular,4.8,Cafe
O333,C757,34,D973,R243,KFC,"Bangalore B10",Bangalore,2024-04-15,Non-Veg,535,59,112,482,UPI,Regular,3.7,"Fast Food"
O334,C239,37,D914,R265,McDonalds,"Hyderabad B10",Hyderabad,2023-12-19,Veg,642,57,19,680,Cash,Occasional,3.5,"Casual Dining"
O335,C301,28,D771,R395,McDonalds,"Hyderabad B6",Hyderabad,2024-04-28,Veg,562,37,105,494,UPI,Occasional,4.6,"Fast Food"
O336,C1849,62,D679,R355,KFC,"Bangalore B4",Bangalore,2023-06-06,Veg,576,24,138,462,Card,Regular,3.6,Cafe
O337,C1440,27,D135,R290,"Biryani House","Pune B10",Pune,2024-06-16,Veg,218,22,71,169,Cash,Regular,4.2,Cafe
O338,C1291,26,D683,R188,KFC,"Bangalore B1",Bangalore,2024-02-19,Veg,955,43,68,930,UPI,Occasional,5,Cafe
O339,C1681,58,D314,R235,"Pizza Hut","Pune B9",Pune,2023-11-23,Veg,205,55,34,226,UPI,Premium,4.1,"Fast Food"
O340,C1956,39,D144,R48,"Pizza Hut","Mumbai B10",Mumbai,2023-06-07,Non-Veg,518,42,74,486,UPI,Occasional,3.9,"Casual Dining"
O341,C1102,26,D763,R339,"Biryani House","Delhi B6",Delhi,2023-12-20,Non-Veg,614,35,22,627,UPI,Premium,4.9,"Casual Dining"
O342,C1729,35,D661,R237,Dominos,"Mumbai B2",Mumbai,2023-11-25,Non-Veg,535,48,62,521,UPI,Premium,4.5,"Fast Food"
O343,C1285,28,D362,R207,"Biryani House","Hyderabad B1",Hyderabad,2024-04-05,Veg,359,58,52,365,UPI,Occasional,3.1,"Fast Food"
O344,C241,30,D145,R275,Dominos,"Bangalore B9",Bangalore,2024-05-06,Non-Veg,249,34,10,273,Card,Premium,4.9,Cafe
O345,C1120,37,D698,R355,KFC,"Bangalore B4",Bangalore,2024-02-01,Non-Veg,709,37,16,730,Cash,Premium,3.1,Cafe
O346,C1104,36,D878,R93,McDonalds,"Mumbai B6",Mumbai,2023-10-17,Veg,796,24,112,708,Cash,Regular,3.1,"Casual Dining"
O347,C4,46,D483,R36,"Biryani House","Delhi B6",Delhi,2023-12-19,Veg,863,37,112,788,UPI,Regular,4.6,Cafe
O348,C523,29,D589,R44,"Biryani House","Hyderabad B9",Hyderabad,2023-10-30,Veg,859,29,143,745,UPI,Occasional,4.1,"Fast Food"
O349,C714,28,D884,R123,Dominos,"Delhi B2",Delhi,2023-11-07,Non-Veg,843,45,66,822,Cash,Premium,3.8,"Fast Food"
O350,C717,28,D372,R89,McDonalds,"Bangalore B6",Bangalore,2023-10-10,Non-Veg,263,34,88,209,Card,Occasional,3.2,Cafe
O351,C404,31,D250,R125,"Pizza Hut","Delhi B2",Delhi,2024-03-18,Non-Veg,644,56,63,637,Cash,Regular,3.8,"Casual Dining"
O352,C517,30,D404,R292,"Pizza Hut","Delhi B4",Delhi,2024-05-01,Non-Veg,751,26,31,746,UPI,Regular,4.3,"Casual Dining"
O353,C850,36,D491,R301,Dominos,"Mumbai B5",Mumbai,2023-09-15,Non-Veg,219,27,23,223,UPI,Premium,4.9,Cafe
O354,C162,28,D590,R79,McDonalds,"Delhi B4",Delhi,2024-01-07,Veg,728,54,129,653,UPI,Regular,4.5,Cafe
O355,C1653,33,D585,R207,"Biryani House","Hyderabad B1",Hyderabad,2023-05-21,Veg,663,20,149,534,Cash,Regular,3.9,"Fast Food"
O356,C1980,25,D372,R4,KFC,"Bangalore B2",Bangalore,2023-05-25,Non-Veg,606,35,17,624,Cash,Regular,3.2,"Fast Food"
O357,C1384,32,D985,R73,Dominos,"Bangalore B1",Bangalore,2023-10-04,Veg,875,30,136,769,Cash,Regular,3.6,Cafe
O358,C698,30,D811,R181,"Biryani House","Hyderabad B9",Hyderabad,2024-04-17,Veg,503,40,104,439,UPI,Premium,4,"Casual Dining"
O359,C495,62,D223,R135,KFC,"Pune B5",Pune,2024-03-30,Non-Veg,255,37,30,262,UPI,Occasional,3.1,Cafe
O360,C1794,34,D524,R93,McDonalds,"Mumbai B6",Mumbai,2023-07-22,Non-Veg,629,26,30,625,Cash,Premium,4.4,"Casual Dining"
O361,C1286,32,D456,R106,Dominos,"Mumbai B10",Mumbai,2024-05-29,Non-Veg,689,35,6,718,UPI,Regular,3.6,"Fast Food"
O362,C935,32,D155,R183,"Biryani House","Pune B3",Pune,2024-03-27,Veg,723,57,115,665,UPI,Regular,4.3,"Fast Food"
O363,C808,26,D107,R281,"Pizza Hut","Mumbai B1",Mumbai,2023-12-12,Veg,317,22,31,308,Cash,Premium,4.4,"Casual Dining"
O364,C736,27,D158,R356,"Biryani House","Pune B8",Pune,2024-01-12,Veg,338,43,122,259,UPI,Premium,4.4,"Casual Dining"
O365,C1288,58,D56,R299,"Pizza Hut","Pune B3",Pune,2024-04-03,Veg,946,21,113,854,UPI,Premium,4.9,Cafe
O366,C545,34,D188,R194,Dominos,"Delhi B3",Delhi,2023-09-18,Non-Veg,323,46,140,229,Cash,Regular,4.8,"Fast Food"
O367,C503,25,D163,R363,KFC,"Hyderabad B9",Hyderabad,2024-08-02,Non-Veg,997,43,20,1020,UPI,Premium,4.1,"Fast Food"
O368,C1946,39,D664,R345,KFC,"Mumbai B2",Mumbai,2023-10-18,Veg,567,57,116,508,Card,Regular,4.9,Cafe
O369,C1785,25,D692,R107,KFC,"Pune B4",Pune,2023-12-22,Veg,614,47,30,631,Cash,Premium,4.8,"Casual Dining"
O370,C1738,33,D192,R203,"Pizza Hut","Hyderabad B9",Hyderabad,2023-10-13,Non-Veg,710,46,81,675,Cash,Occasional,4.9,"Fast Food"
O371,C1210,36,D912,R61,"Pizza Hut","Mumbai B6",Mumbai,2024-03-19,Non-Veg,362,40,15,387,Cash,Occasional,4.3,"Fast Food"
